,sample id ,sample id numb,description,description.1,date/time,Bag Label ,Vial Label,Label Color,# of vials,Vial type,Lid type,collected by,received in 395 McCone,notes,Wood/Kim taken,Unnamed: 15,datetime,Sample Id,Li7(LR),Li7(LR)_SD,B11(LR),B11(LR)_SD,Ca43(LR),Ca43(LR)_SD,Rb85(LR),Rb85(LR)_SD,Sr88(LR),Sr88(LR)_SD,In115(LR),In115(LR)_SD,Na23(MR),Na23(MR)_SD,Mg25(MR),Mg25(MR)_SD,Al27(MR),Al27(MR)_SD,Si28(MR),Si28(MR)_SD,P31(MR),P31(MR)_SD,Ca44(MR),Ca44(MR)_SD,Mn55(MR),Mn55(MR)_SD,Fe56(MR),Fe56(MR)_SD,Fe57(MR),Fe57(MR)_SD,Co59(MR),Co59(MR)_SD,Ni60(MR),Ni60(MR)_SD,Cu63(MR),Cu63(MR)_SD,Cu65(MR),Cu65(MR)_SD,Zn64(MR),Zn64(MR)_SD,Zn66(MR),Zn66(MR)_SD,Rb85(MR),Rb85(MR)_SD,Sr88(MR),Sr88(MR)_SD,Mo98(MR),Mo98(MR)_SD,In115(MR),In115(MR)_SD,Ba138(MR),Ba138(MR)_SD,K39(HR),K39(HR)_SD,In115(HR),In115(HR)_SD,Si (ppm),Mg (ppm),Ca (ppm),Na (ppm),K (ppm)
165,228 KR,228,ANGELO,3,2010-11-23 15:40:00,"C 20101107 C69-1, 2, 3 1330","C 20101107 C69-1, 2, 3 1330",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-20 00:00:00,,Y,,2010-11-23 15:40:00,228,2.259501763,0.083916202,113.69796,3.986382774,2675.645142,22.14347357,0.102109033,0.001380019,12.4570418,0.09394384,0.0,0.300746652,23729.76099,351.7323056,3151.700978,0.693847532,442.0182273,6.299081,1124.387518,6.504238683,222.9230117,0.232467364,2723.937099,24.94827105,0.422217927,0.011561639,422.361552,3.708471757,420.0782772,1.833736719,0.040526047,0.001781448,0.840687191,0.068025769,340.6166465,25.6384025,357.1630781,0.407678662,694.3468837,10.52493817,715.562936,0.040091535,0.0,0.0,12.92075615,0.267272176,0.0,0.0,0.0,0.016440135,13.56379253,0.57797644,2394.707621,160.0728461,-0.468518863,0.138359388,0.0315789856368,0.0765863337654,0.109175398928,0.54554720516,0.0936330679811
166,229 KR,229,ANGELO,3,2010-11-27 10:45:00,"A 20101110 A70-1, 2, 3 1330","A 20101110 A70-1, 2, 3 1330",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-20 00:00:00,,Y,,2010-11-27 10:45:00,229,1.226677098,0.046661097,69.51745959,1.693944537,917.443955,25.19562154,0.065226354,0.002508401,4.47346026,0.043183648,0.0,0.151902317,14126.5037,210.9953503,1879.810898,38.21469547,212.1871546,2.348900736,524.8837612,5.993645091,92.99192946,1.522661235,972.9646875,11.36182458,0.225269866,0.01269164,150.3661098,0.222965724,147.9525786,4.287577642,0.037752781,0.003991346,0.826861951,0.072884752,305.3552026,2.866283125,315.3126589,3.540908701,644.4096523,2.841429089,662.7710378,5.832564709,0.0,0.0,4.870951175,0.057894234,0.0,0.0,-1.79e-14,3.477701948,5.723928318,0.011920789,1400.496959,82.82175264,0.645703994,1.043111253,0.0147416228752,0.0456794048214,0.038996424675,0.324768320063,0.0547594310969
169,232 KR,232,ANGELO,3,2010-12-01 12:55:00,"C 20101123 C71-1, 2, 3 1520","C 20101123 C71-1, 2, 3 1520",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-20 00:00:00,,Y,,2010-12-01 12:55:00,232,1.925001506,0.201583315,70.2085412,0.826950974,1102.253215,22.80430561,0.10994866,0.001533734,5.231031744,0.021889055,-0.618751248,0.309043018,8354.047749,78.94286664,1786.819766,35.7957079,776.5546769,3.321106164,1063.066775,10.10412453,178.3223863,7.190215572,1111.194894,15.59774845,0.354523421,0.00439615,529.671874,3.051779242,534.4352149,12.47295314,0.063007443,0.003134447,0.847616531,0.047822627,366.6181969,9.505210846,375.8341387,37.67941812,797.4486307,8.850903682,791.9753703,20.49370739,0.0,0.0,5.5707666,0.100477212,0.0,0.0,0.0,3.416848911,10.42760042,0.850457397,1228.069753,75.48702913,-1.567829826,1.133443379,0.0298567619093,0.0434197203138,0.0445366913515,0.19205955775,0.0480175273423
171,234 KR,234,ANGELO,3,2010-12-02 12:55:00,"C 20101127 C72-1, 2, 3 1150","C 20101127 C72-1, 2, 3 1150",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-20 00:00:00,,Y,,2010-12-02 12:55:00,234,0.165711244,0.027111388,-1.557214633,0.282085741,463.4033938,8.663620033,0.033718889,0.001490466,2.031533009,0.021177216,0.0,0.293436207,421.0062506,12.58252944,401.5219037,30.41175438,140.772955,2.082914386,259.4155463,6.393275036,59.65019229,1.097245959,444.7104834,12.70777162,0.161999915,0.003357301,99.27001657,2.03602371,97.09186756,0.420784996,0.017322873,0.001781448,0.652957652,0.010101571,333.5753031,17.27549619,362.9285692,11.13464506,627.7304292,0.18988549,629.1819559,18.26546209,0.0,0.0,2.009370664,0.030296742,0.0,0.0,1.79e-14,1.690266695,4.128162289,0.026346965,386.9945119,28.87123048,-1.172860597,0.095850152,0.00728581532561,0.00975698225991,0.0178239961747,0.00967893370129,0.0151314854153
172,235 KR,235,ANGELO,3,2010-12-03 12:10:00,"A 20101201 A73-1, 2, 3 1255","A 20101201 A73-1, 2, 3 1255",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-20 00:00:00,,Y,,2010-12-03 12:10:00,235,1.2785022525,0.0667581061485,62.8313708895,1.29693729353,1383.44164247,8.68521380336,0.120262202,0.00130810533276,4.843597216,0.0214599526582,-7.875e-16,0.35613040822,3240.04509682,55.5107039832,865.488875625,6.45549597964,327.443178375,4.83832908198,661.50821005,5.23318991233,206.872366725,3.06927748188,1252.81503615,13.5835035726,1.017472885,0.00530879348858,263.98694285,3.62971064072,258.166837875,2.47346299617,0.0401740605,0.00388490291083,0.94547183725,0.0220505389252,249.804476725,3.84016913752,254.3449078,2.90145313009,360.8351304,2.52567925403,392.899876975,2.00020596112,0.0,0.0,5.820244585,0.427074623323,0.0,0.0,6.7e-15,0.94110899387,8.17862230525,0.117007474398,3232.28922543,152.398164647,-0.83863648,1.16296925305,0.0185787888334,0.0210313796777,0.0502128266489,0.074488636776,0.126382508714
174,237 KR,237,ANGELO,3,2010-12-06 13:05:00,"A 20101202 A74-1, 2, 3 1255","A 20101202 A74-1, 2, 3 1255",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-20 00:00:00,,Y,,2010-12-06 13:05:00,237,0.8466302565,0.0976864155675,80.97479128,2.59465442073,740.78248735,11.7270711777,0.033228067,0.000838104059601,3.428032019,0.0373856844258,-1.575e-15,0.363335726859,16268.90422,395.455892114,1585.7124275,34.4014906468,58.009440825,0.352847399164,241.00905755,9.28842370013,38.9972737,0.977879161757,718.30659875,1.36947629479,0.1482867015,0.0017793031221,57.10395908,0.373441431845,55.5864759,1.64969310383,0.031467724,0.00370019210219,0.6316947995,0.0354804213896,257.58396,2.46491951921,266.84034865,2.92403515049,634.7664317,4.88797455513,663.33669615,6.0764320506,0.0,0.0,3.43587614,0.0650081768874,0.0,0.0,1.785e-14,1.3503968343,3.2688747375,0.183774188968,764.14800415,31.3187022896,-0.6564265765,0.523044982128,0.00676885988582,0.0385328119883,0.0287897284779,0.374022108018,0.0298781869623
177,240 KR,240,ANGELO,3,2010-12-08 11:35:00,"C 20101203 C75-1, 2, 3 1235","C 20101203 C75-1, 2, 3 1235",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-20 00:00:00,,Y,,2010-12-08 11:35:00,240,0.731125947,0.122703824,96.42684058,3.736831637,721.7959152,7.922976227,0.027512949,0.001793041,3.363093636,0.041493306,0.0,0.541786826,16635.80445,265.6125603,1818.642082,88.71172337,55.1822122,3.015528479,257.7838878,2.437199594,39.38338361,0.831301261,593.6923446,12.92117726,0.108813575,0.004794987,49.17596621,0.347553181,46.77038454,0.718965435,0.010102419,0.002654473,0.360641714,0.033252901,160.186017,7.036803065,158.9777556,11.50234422,495.836451,5.91716348,556.6454238,15.25182772,0.0,0.0,3.26811757,0.186920137,0.0,0.0,1.34e-14,3.168835982,2.80219038,0.154045355,477.9700028,28.40538181,0.216546749,0.985887281,0.00723998938081,0.0441930025926,0.0237951891716,0.382457144305,0.0186886271095
179,242 KR,242,ANGELO,3,2010-12-10 11:40:00,"C 20101206 C76-1, 2, 3 1330","C 20101206 C76-1, 2, 3 1330",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-20 00:00:00,,Y,,2010-12-10 11:40:00,242,0.724939236,0.131693116,83.10228856,1.580967231,637.0996689,8.338607766,0.042823817,0.001635757,2.599000211,0.070133794,0.0,0.546158466,10635.90743,210.7044872,1253.694922,44.55310352,61.8494032,2.095120886,233.3887767,10.88847186,37.44468872,0.560060971,505.676719,17.64320217,0.124645975,0.002302232,67.58879941,7.148779116,65.45510001,0.058691056,0.02157021,0.008419239,0.686532055,0.047202212,187.2519035,0.175147751,198.5439688,5.727993208,650.8914779,0.88562046,717.0938627,35.12786981,0.0,0.0,2.323364137,0.170095195,0.0,0.0,1.34e-14,6.991167323,2.439172704,0.055279434,744.9000828,20.75825394,-1.010365857,2.586727885,0.00655484048801,0.0304647866046,0.0202675228975,0.244519511816,0.0291255932375
180,243 KR,243,ANGELO,3,2010-12-14 11:25:00,"A 20101208 A77-1, 2, 3 1135/1355","A 20101208 A77-1, 2, 3 1135",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-20 00:00:00,,Y,,2010-12-14 11:25:00,243,0.478811171,0.100455329,46.89216454,1.671063057,422.583433,12.81530581,0.03455146,0.000975,1.483207136,0.34963549,0.0,0.435201681,4207.104849,26.30890898,586.3992042,9.567700967,118.0053208,1.883586288,217.4907356,6.193196211,51.64747944,1.009616638,279.2120088,3.033543277,0.097271107,0.001632607,205.879528,0.680356715,196.7218592,0.117382112,0.019735022,0.000536,0.539615269,0.01127217,178.8848876,1.500668025,189.2265195,1.719359458,343.3655413,3.835922279,396.220832,15.81490082,0.0,0.0,0.893279052,0.134315571,0.0,0.0,1.34e-14,0.785629874,1.974367185,0.16279179,385.3279442,6.196235695,0.432347542,3.536134884,0.00610833605469,0.0142495006621,0.0111908173127,0.0967213404785,0.0150663226182
182,245 KR,245,ANGELO,3,2010-12-18 11:15:00,"A 20101210 A78-1, 2, 3 1140","A 20101210 A78-1, 2, 3 1140",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-20 00:00:00,,Y,,2010-12-18 11:15:00,245,1.716020542,0.025170015,112.6470302,1.138532372,1885.514536,50.40398319,0.04734443,0.003405547,7.875413369,0.175166045,-4.73e-15,0.612923492,49878.34006,771.9684475,5074.583275,107.9707694,112.9675032,8.227303317,282.4805376,7.86240365,42.87879105,0.414394889,1635.811811,44.32264293,0.144953938,0.002837134,113.6764298,1.147077675,110.4852165,5.512068337,0.01924235,0.013701373,2.493216016,0.055515437,185.0144472,1.039694329,187.5636144,6.760913769,613.2061402,7.926534959,734.6574791,24.82250463,0.0,0.0,8.680474756,0.621741952,0.0,0.0,0.0,4.174567363,3.441223295,0.088643643,1119.135617,33.51128747,-0.865195794,0.190065334,0.00793360713876,0.123312373583,0.0655633373849,1.14670303798,0.0437582026247
184,247 KR,247,ANGELO,3,2010-12-19 11:45:00,"A 20101214 A79-1, 2, 3 1125","A 20101214 A79-1, 2, 3 1125",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-20 00:00:00,,Y,,2010-12-19 11:45:00,247,1.491133318,0.059104589,145.7619442,5.145651486,1144.24996,28.23696773,0.042530863,0.001152962,6.901025003,0.088096907,-4.73e-15,0.576780264,35203.43117,372.8416319,4015.618588,74.54563812,90.24817628,0.659802273,235.2428232,2.886127952,30.17949506,0.605267686,958.4114018,4.013721176,0.055797102,0.001209309,107.4550224,2.892452524,101.8707215,0.694510829,0.00652641,0.005255321,0.438220413,0.033252901,186.3261143,1.899593862,197.5047652,2.815463989,293.250275,2.730055892,346.2582916,5.684908804,0.0,0.0,6.549192743,0.189049877,0.0,0.0,1.34e-14,0.232247576,1.719282485,0.068300811,986.0765796,30.95524764,0.887778826,0.162781762,0.00660691231098,0.0975795316884,0.0384131289841,0.809326882598,0.0385555942624
186,249 KR,249,ANGELO,3,2010-12-21 09:35:00,"A 20101218 A80-1, 2, 3 1115","A 20101218 A80-1, 2, 3 1115",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-12 00:00:00,,Y,,2010-12-21 09:35:00,249,6.073490225,0.26226257,359.5750936,59.16185312,4321.293663,428.3515967,0.809631384,0.025631873,28.86521907,1.601212238,-4.73e-15,0.465591896,153942.7792,2315.300093,17581.68027,202.9118021,123.0932156,3.069241025,347.3965768,0.221665374,940.5432477,5.030502798,3559.812738,56.52120728,0.082967593,0.002447317,178.8243666,2.001971875,173.7423829,2.738915944,0.119721899,0.006354649,0.917691865,0.030575761,338.7487726,19.93235076,359.2162358,12.81581535,351.6140433,2.105252976,427.9647167,5.916651906,0.0,0.0,29.73441674,0.61620463,0.0,0.0,0.0,2.195678152,2.76012132,0.204951571,15775.81342,91.83097896,0.003831962,0.117717884,0.00975680655772,0.427234830561,0.142677294539,3.53914449381,0.616834304722
190,253 KR,253,ANGELO,3,2010-12-26 13:05:00,"A 20101221 A82-1, 2, 3 0955","A 20101221 A82-1, 2, 3 0955",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-12 00:00:00,,Y,,2010-12-26 13:05:00,253,1.626827424,0.213720398,132.8142459,4.002828837,1209.18192,24.1152883,0.056162982,0.00191203,3.331499264,0.097866419,-4.73e-15,0.934815991,34103.77812,636.7358698,4271.449089,143.1386943,105.3653387,2.521174112,299.1515822,3.604861135,46.25031176,6.195831455,1109.496417,20.19023379,0.16353904,0.019855951,107.7587213,1.843939947,104.0684942,3.751336659,0.034885703,0.007373537,0.692431633,0.133152507,196.1098928,2.94118628,195.4645016,2.592946528,367.4312859,9.440270304,434.283987,3.324574002,0.0,0.0,8.277342612,0.069358516,0.0,0.0,0.0,1.80148298,2.056677679,0.08869278,1043.498358,129.2133702,0.67249407,1.184842768,0.00840182176188,0.103796212863,0.0444686163934,0.784045858979,0.0408007857978
192,257 KR,257,ANGELO,3,2010-12-29 10:45:00,"A 20101226 A84-1, 2, 3 1305","A 20101226 A84-1, 2, 3 1305",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-12 00:00:00,,Y,,2010-12-29 10:45:00,257,0.230571936,0.091466038,3.336426711,0.725056885,203.8864064,22.11506151,0.014158966,0.000153,-4.834503024,0.034167599,0.0,1.361424717,5771.58846,50.98581553,657.1865545,5.563986101,36.73540404,0.224465396,437.1556852,20.64510689,12.70199373,0.843858682,261.6306725,2.52556787,0.040720471,0.000155,41.67906233,1.327585255,39.73378303,1.296094152,0.015179013,0.004745877,0.753536691,0.058333479,92.30521626,2.176452976,92.68443226,8.888107442,138.5333441,0.866907837,157.9670633,6.728692259,0.0,0.0,1.339069682,0.136445311,0.0,0.0,0.0,6.329022491,0.696376671,0.126430207,164.2956785,13.55441993,-1.090913706,2.767596509,0.0122777359967,0.0159696332744,0.0104861573538,0.132688818695,0.00642396102935
193,258 KR,258,ANGELO,3,2011-01-02 10:40:00,"C 20101226 C84-1, 2, 3 1220","C 20101226 C84-1, 2, 3 1220",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-12 00:00:00,,Y,,2011-01-02 10:40:00,258,4.453155504,0.129206393065,3931.30419205,145.955299467,10510.468601,307.468782564,0.651848435,0.0121814005503,30.38517496,0.742127766133,-1.417813151,0.264928502925,72964.359435,1475.69574242,9802.4254865,193.4448549,825.2053499,12.0404351981,1486.78216275,39.9974266272,441.02427735,13.4121074887,9826.282086,69.6025956191,26.78603477,0.314664399896,557.04327025,6.8618178128,557.1817209,14.6522359205,0.310433959,0.017301713442,6.8113917035,0.539664637797,-2720.90837315,221.188313951,-2123.495439,8.25260383339,4313.1609545,224.278841526,5210.017684,262.696996437,0.1932307935,0.016114455,34.6820565455,0.214007708444,0.1774452055,0.057017613,-11.28235644,4.63710777674,46.048174444,0.500130188942,11926.3365765,60.5214891858,-3.3874803365,1.30598478064,0.0417570204319,0.238198939322,0.393837386007,1.67745062341,0.466319760141
196,261 KR,261,ANGELO,3,2011-01-14 12:35:00,"A 20101229 A86-1, 2, 3 1045","A 20101229 A86-1, 2, 3 1045",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-12 00:00:00,,Y,,2011-01-14 12:35:00,261,0.038300929,0.03617121,14197.96235,906.9405383,636.4443831,24.14571061,0.269123317,0.021908962,2.865041197,0.02698681,-6.714487671,0.825334338,5862.007383,183.5932752,755.9179311,12.07987096,316.1439305,2.02795128,767.5603659,1.831365971,172.2224133,8.376302386,645.8736867,14.06950587,24.83684295,0.525572968,294.4846918,7.628345179,291.5866604,7.154931238,0.1639602,0.018583222,1.827566934,0.057385023,-5849.239976,37.01968431,-4654.667027,26.47227714,3592.35284,40.96352145,4341.863637,18.1775067,0.253692883,0.030741422,3.93736928,0.861811233,0.032293253,0.033724703,-39.48824754,3.638873309,2.176659132,0.044672912,359.0637032,10.97629857,-18.74729404,0.014856223,0.0215573166565,0.0183688057257,0.0258866173629,0.134767549735,0.0140393907951
198,263 KR,263,ANGELO,3,2011-01-30 12:40:00,"A 20110102 A87-1, 2, 3 1040","A 20110102 A87-1, 2, 3 1040",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-01-12 00:00:00,,Y,,2011-01-30 12:40:00,263,0.142114348,0.029771688,30780.35723,618.7295459,2176.786547,82.11779912,0.270153782,0.006235667,7.831861207,0.14676175,-9.141933372,0.410018964,30373.66168,579.2464897,3364.687889,60.34500217,196.854892,0.729270237,2296.746626,57.00305855,212.1696204,2.022864957,2106.317112,31.25902769,26.21030095,0.463577739,173.4566591,7.97756023,173.6469629,6.440304329,0.214494161,0.022375717,19.0060542,0.378430959,-5590.392463,135.8964707,-4504.737492,230.959076,3886.801918,137.0924081,4975.096596,6.977812722,0.226585594,0.035203886,8.741138586,0.034237847,0.023222141,0.0,-50.77060398,1.596252623,2.10399552,0.030037828,1300.415885,476.3892408,-22.14969545,2.982634447,0.0645052773645,0.0817619157027,0.084421189849,0.698290482023,0.0508462611035
200,265 KR,265,ANGELO,3,2011-02-15 11:00:00,"A 20110114 A88-1, 2, 3 1235","A 20110114 A88-1, 2, 3 1235",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-02-22 00:00:00,,Y,,2011-02-15 11:00:00,265,0.152240687,0.023014429,-54753.63638,614.9987936,1193.368697,66.58023486,0.589770749,0.143884319,6.512108104,1.14253772,-9.847041235,0.524882816,11041.25284,235.5252529,1202.765875,63.71939432,1759.647964,43.30103925,5204.218519,30.84451792,295.3329021,16.01394525,1071.351738,3.861755587,31.27562756,0.906754493,293.1379325,1.297084476,289.8536988,2.1482118,0.304955217,0.014980353,6.262941859,0.470324543,-6443.129935,132.7997747,-4938.869194,113.3558088,3601.376115,136.6054584,4398.768547,23.24268133,0.449205256,0.016164038,5.983184843,0.599438037,0.083053997,0.016862352,-62.05296043,5.472653793,3.682374374,0.024168937,899.0251819,49.34363578,-24.24559105,0.446181909,0.146163079215,0.0292272107625,0.042939777659,0.253838402792,0.0351518846123
202,267 KR,267,ANGELO,3,2011-02-16 13:30:00,"A 20110130 A89-1, 2, 3 1240","A 20110130 A89-1, 2, 3 1240",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-02-22 00:00:00,,Y,,2011-02-16 13:30:00,267,0.714742242,0.028539482,-12785.66909,563.3257988,2259.532153,62.20621467,1.057543432,0.015020666,14.37786113,0.176772822,-12.87430458,0.175989156,64138.89731,1087.949941,7221.987658,330.5454904,2492.490851,100.2792553,6622.90635,20.3127606,208.7825105,0.371743679,2223.462672,20.46848198,37.28501146,1.071744989,734.1853619,4.567499789,735.1987715,27.36804509,0.384496193,0.044846246,4.360776212,0.481568905,-7450.056781,35.78459743,-6200.105865,78.10691147,2102.897358,57.55899937,2587.732055,57.91110799,1.123388207,0.016164038,16.38506697,0.234601941,0.055536576,0.02114939,-73.33531687,0.103453937,5.567610478,0.156825692,1902.954541,42.36572412,-30.24733634,1.871636542,0.186007636293,0.175494300089,0.0891163838938,1.47455324916,0.0744055225531
203,268 KR,268,ANGELO,3,2011-02-17 10:45:00,"C 20110130 C89-1, 2, 3 1210","C 20110130 C89-1, 2, 3 1210",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-02-22 00:00:00,,Y,,2011-02-17 10:45:00,268,0.265560521,0.007234242,-9955.524464,1602.064503,1856.489814,65.89941722,0.393949119,0.049457048,13.80881784,0.7239799,-12.85193335,0.651461777,73799.76117,417.621836,8133.924978,17.31131114,117.7545184,5.325228885,387.4463047,31.56845932,115.8983533,3.138095995,1839.161582,53.61717971,13.2241368,0.114087066,100.2236635,2.91077288,96.78761753,0.662654043,0.09782016,0.009386423,3.184606033,0.080261484,-5247.9823,45.46775845,-4244.916358,27.43476312,2622.846395,79.64583119,3274.043185,32.11418173,0.323186917,0.029253934,14.51013869,0.335711367,0.034008375,0.02114939,-78.97649509,0.39984352,1.746497514,0.035906719,1808.522599,94.02121227,-31.3439878,1.016165679,0.0108816231907,0.197654376965,0.0737135962066,1.6966565093,0.0707132336209
205,270 KR,270,ANGELO,3,2011-02-18 13:20:00,"C 20110215 C90-1, 2, 3 1030","C 20110215 C90-1, 2, 3 1030",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-02-22 00:00:00,,Y,,2011-02-18 13:20:00,270,0.438449368,0.665311771,-4531.246209,1035.500245,781.1287091,712.0326643,0.307704191,0.113577855,61.38507827,100.0684347,-14.67371245,0.515612457,6875.185896,245.452739,1119.963012,39.68647519,277.5471162,0.36498879,691.908159,38.93445394,139.2569986,4.494719033,421.2422547,0.141283741,15.38887508,0.278285291,208.4703804,32.94336952,185.3160708,3.477850959,0.126052247,0.027969646,4.373733071,0.332678036,-3545.394142,7.291801349,-2819.887564,84.73945717,1851.356629,9.901525227,2331.435657,0.077155252,0.212294586,0.00877618,4.395858564,1.26690061,0.120680306,0.088598797,-78.97649509,1.248879276,1.468062373,0.157519063,476.4392348,35.6260568,-33.74169486,1.549999306,0.0194325865996,0.0272151011916,0.0168833895684,0.158060523749,0.0186287740807
207,272 KR,272,ANGELO,3,2011-02-27 13:30:00,"C 20110216 C91-1, 2, 3 1100/1300 SNOW MELT","C 20110216 C91-1, 2, 3 1300",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-02-22 00:00:00,"Likely 1300, NOT 1100",Y,,2011-02-27 13:30:00,272,-0.004326262,0.030805151,-5060.744148,442.3580841,2349.68053,69.72318753,0.302364277,0.00515475,5.512889861,0.135104166,-12.44814678,0.594198851,18022.46788,548.854215,2117.297295,52.91681005,226.1645181,4.111782627,544.5168079,17.11394976,151.3895223,18.17681757,2376.37605,11.34390704,22.42817213,1.056889903,207.3371841,0.6735884,206.6726334,8.891691181,0.187959846,0.005499117,2.892772375,0.332678036,-5352.98858,32.50632964,-4498.094305,63.36757324,4023.318336,100.3874483,4970.052368,67.46888406,0.277949897,0.03812928,6.110857649,0.117200713,0.39102667,0.008431176,-67.69413865,1.465448795,2.256525377,0.013892186,783.8667749,67.65138882,-31.3984344,0.146581404,0.0152930268083,0.0514503242685,0.095245152084,0.414336536561,0.0306491908986
